p_id,p_type,p_size,p_price,p_status,agent_id
951,rent,2483,653184,available,202403
952,sale,4608,189222,sold,202402
953,sale,2063,687633,available,202401
954,rent,3312,939840,sold,202402
955,rent,4974,188945,sold,202401
956,sale,680,902021,available,202404
957,rent,3529,600068,available,202403
958,sale,3788,352070,available,202403
959,sale,3319,488747,available,202403
960,rent,3253,550041,available,202402
961,rent,2885,56562,available,202403
962,sale,3062,404986,available,202403
963,sale,4384,142694,sold,202403
964,sale,3678,440954,sold,202403
965,sale,2797,988606,sold,202403
966,rent,3560,871196,available,202404
967,rent,3102,767669,available,202403
968,rent,1048,580426,available,202403
969,rent,1730,830291,available,202404
970,sale,1703,636410,sold,202402
971,sale,1081,892821,available,202404
972,sale,767,566617,available,202402
973,sale,2330,258995,sold,202404
974,sale,1410,968927,sold,202402
975,sale,4659,601046,available,202403
976,sale,4676,163820,available,202402
977,sale,3189,239864,sold,202401
978,sale,1966,837279,sold,202401
979,sale,1925,693014,available,202401
980,rent,3368,577809,available,202403
981,rent,1266,429691,available,202401
982,rent,4473,101499,available,202402
983,rent,1227,474068,available,202404
984,sale,1636,613791,sold,202402
985,sale,3168,469329,available,202404
986,sale,3386,395878,available,202402
987,rent,4452,248123,sold,202403
988,sale,875,757876,sold,202404
989,sale,736,583808,sold,202403
990,rent,4951,147349,sold,202404
991,rent,2622,699080,available,202403
992,rent,1805,201532,sold,202404
993,rent,4850,593275,sold,202403
994,rent,1458,469665,sold,202403
995,sale,3862,468794,available,202401
996,sale,2782,946465,sold,202404
997,sale,1815,401109,sold,202404
998,rent,1052,663207,available,202404
999,sale,2959,804650,available,202403
1000,sale,2921,168984,available,202403
1001,sale,2619,955087,available,202403
1002,rent,2116,147235,sold,202404
1003,rent,2025,841743,available,202404
1004,rent,1983,82865,available,202401
1005,rent,1463,511809,available,202404
1006,sale,625,644184,available,202403
1007,rent,2067,513033,available,202401
1008,sale,3941,487768,available,202401
1009,sale,2003,178907,sold,202402
1010,sale,4389,379762,sold,202404
1011,rent,4203,685930,sold,202401
1012,rent,1267,556998,sold,202403
1013,sale,3204,701762,sold,202402
1014,rent,685,699211,sold,202401
1015,rent,4290,163141,available,202404
1016,rent,3960,500635,available,202402
1017,rent,3035,661659,available,202404
1018,sale,2347,545670,sold,202403
1019,rent,2152,99578,sold,202403
1020,rent,2982,763592,sold,202402
1021,rent,1862,176037,sold,202403
1022,sale,1678,476393,sold,202404
1023,sale,4142,468909,available,202402
1024,rent,2601,294517,available,202403
1025,sale,3315,533845,available,202401
1026,rent,3555,292731,sold,202402
1027,sale,3901,607772,available,202402
1028,rent,4892,515046,sold,202402
1029,rent,1054,794479,available,202403
1030,sale,2402,862093,available,202402
1031,sale,2188,552508,available,202403
1032,sale,2118,258891,available,202402
1033,rent,2017,910638,sold,202402
1034,sale,1427,497345,sold,202401
1035,sale,2221,169746,sold,202403
1036,rent,3840,586947,available,202404
1037,rent,4392,579481,sold,202403
1038,rent,4972,268497,sold,202402
1039,sale,2596,266947,sold,202403
1040,rent,2294,767710,sold,202402
1041,sale,4511,282091,available,202401
1042,rent,4427,897071,available,202403
1043,rent,2146,941420,available,202402
1044,rent,802,643067,sold,202402
1045,sale,2210,959556,available,202402
1046,rent,1975,216304,sold,202401
1047,sale,4153,416651,sold,202401
1048,sale,947,646671,available,202403
1049,rent,2165,495532,available,202403
1050,sale,3103,347725,sold,202401
1051,sale,3749,191657,available,202403
1052,sale,946,815970,available,202401
1053,sale,968,379197,sold,202402
1054,sale,2528,805710,available,202401
1055,rent,4238,585928,sold,202403
1056,sale,2698,697516,sold,202401
1057,sale,4100,734429,sold,202402
1058,rent,1374,288898,sold,202403
1059,sale,1150,996783,available,202403
1060,sale,4698,831315,sold,202402
1061,sale,1363,458612,sold,202401
1062,rent,3283,676709,available,202403
1063,sale,3637,584825,available,202401
1064,rent,2756,123637,available,202403
1065,sale,1414,66038,sold,202403
1066,sale,4959,276125,available,202404
1067,sale,1760,494656,sold,202402
1068,rent,3123,661707,sold,202401
1069,rent,2364,165367,available,202401
1070,rent,4449,829262,sold,202403
1071,rent,4811,238362,available,202403
1072,sale,680,711569,available,202402
1073,rent,2635,782084,available,202401
1074,sale,1321,854883,available,202402
1075,sale,2999,910814,sold,202401
1076,sale,3543,569244,sold,202403
1077,sale,3273,447874,available,202402
1078,sale,587,922834,sold,202401
1079,rent,519,363579,sold,202402
1080,rent,1077,977019,sold,202404
1081,sale,1454,736891,available,202404
1082,sale,4814,891405,sold,202401
1083,rent,3003,578276,available,202402
1084,sale,982,857926,sold,202403
1085,rent,2969,659649,available,202403
1086,sale,2939,298971,available,202403
1087,rent,2778,121922,available,202402
1088,sale,2154,384952,available,202404
1089,rent,1660,969861,available,202402
1090,sale,2888,914119,available,202403
1091,rent,2910,225388,sold,202403
1092,sale,2433,940226,sold,202402
1093,sale,1593,399640,sold,202401
1094,rent,3442,570774,available,202403
1095,sale,3629,90165,available,202403
1096,rent,2793,135271,available,202402
1097,rent,995,506940,sold,202401
1098,rent,711,924448,available,202404
1099,rent,4708,70277,available,202403
1100,sale,1783,992326,sold,202403
1101,sale,3525,149074,sold,202403
1102,sale,618,495185,available,202402
1103,rent,3895,242228,available,202403
1104,rent,4653,339616,available,202402
1105,sale,900,614023,sold,202401
1106,rent,4571,209592,sold,202401
1107,rent,572,267257,available,202404
1108,sale,2478,904856,available,202401
1109,sale,4822,151539,sold,202401
1110,rent,2768,417753,available,202403
1111,rent,3134,121898,available,202401
1112,rent,2667,305803,available,202402
1113,sale,2699,205733,sold,202401
1114,sale,4533,544641,available,202402
1115,sale,598,59554,sold,202401
1116,sale,4098,378633,available,202403
1117,rent,3821,844177,sold,202402
1118,sale,3361,76212,sold,202401
1119,sale,4888,931684,sold,202401
1120,rent,2753,280968,available,202403
1121,rent,737,747352,sold,202401
1122,rent,1416,748028,available,202401
1123,sale,2532,700672,sold,202404
1124,sale,4199,706194,sold,202403
1125,rent,2267,398512,sold,202404
1126,sale,1352,832884,sold,202401
1127,sale,656,143357,available,202402
1128,sale,2595,908715,available,202404
1129,sale,1592,315564,sold,202401
1130,rent,4018,714499,available,202404
1131,sale,3200,542381,sold,202401
1132,sale,2637,783487,available,202403
1133,sale,4083,486654,available,202404
1134,rent,4868,123207,available,202402
1135,sale,3088,462946,sold,202404
1136,rent,4369,390196,sold,202401
1137,rent,2693,712943,sold,202401
1138,rent,3650,451683,sold,202403
1139,rent,1194,124507,sold,202403
1140,rent,3856,218612,sold,202401
1141,rent,3205,640041,sold,202401
1142,sale,1203,293398,available,202402
1143,rent,2349,190966,available,202401
1144,sale,1948,381371,sold,202401
1145,rent,2327,471458,sold,202403
1146,rent,3223,276887,sold,202402
1147,rent,2080,926615,available,202403
1148,sale,4007,542365,available,202402
1149,sale,3892,845260,available,202403
1150,sale,1671,229200,available,202403
1151,rent,4138,267835,sold,202404
1152,rent,2793,526394,available,202402
1153,sale,2304,477594,sold,202401
1154,sale,3997,294322,sold,202403
1155,rent,4391,705329,sold,202403
1156,sale,2378,146524,available,202403
1157,rent,2231,540213,sold,202403
1158,sale,1444,591416,available,202403
1159,sale,3944,337628,sold,202403
1160,sale,1795,324694,sold,202401
1161,rent,1830,589033,available,202402
1162,sale,4194,688860,sold,202404
1163,sale,3838,101468,sold,202401
1164,sale,4946,619656,sold,202403
1165,sale,4726,873709,sold,202402
1166,sale,1926,333375,available,202402
1167,sale,4084,292333,sold,202401
1168,rent,3860,709161,available,202401
1169,rent,1023,593759,available,202403
1170,sale,2859,509093,available,202404
1171,rent,3501,178460,available,202404
1172,sale,819,584711,sold,202404
1173,rent,4911,92471,available,202401
1174,sale,2623,273894,sold,202404
1175,rent,2967,620705,available,202402
1176,rent,4149,697949,sold,202402
1177,sale,4497,245221,sold,202401
1178,rent,2002,355868,available,202403
1179,sale,912,361922,sold,202403
1180,sale,3918,637466,sold,202404
1181,rent,3405,630711,sold,202402
1182,sale,1395,563214,available,202401
1183,rent,3378,627857,available,202402
1184,sale,732,379536,available,202404
1185,sale,2812,103934,available,202402
1186,rent,2856,415654,sold,202401
1187,rent,1276,705617,sold,202402
1188,rent,2176,867721,available,202401
1189,sale,2578,567704,sold,202402
1190,sale,3615,675539,available,202403
1191,rent,515,246165,available,202403
1192,rent,1902,647580,sold,202404
1193,sale,776,772497,available,202403
1194,sale,2269,707649,sold,202402
1195,rent,1647,135633,available,202404
1196,sale,2664,813730,available,202401
1197,sale,1317,117966,available,202403
1198,rent,880,673450,sold,202401
1199,sale,953,281359,available,202402
1200,sale,1507,977814,sold,202401
1201,sale,4698,480827,sold,202401
1202,sale,3770,406278,sold,202401
1203,sale,1840,688066,available,202402
1204,rent,4798,962777,sold,202401
1205,rent,4924,504167,available,202404
1206,sale,3740,781794,sold,202403
1207,sale,3966,399387,sold,202401
1208,rent,965,909132,available,202403
1209,sale,2266,703600,sold,202401
1210,sale,3866,764218,available,202403
1211,rent,4263,694095,sold,202401
1212,rent,2901,365247,sold,202402
1213,rent,3819,663459,available,202402
1214,rent,4503,239725,available,202402
1215,rent,2460,967066,available,202403
1216,sale,1606,863852,available,202403
1217,sale,4570,383534,available,202402
1218,rent,2663,643685,available,202401
1219,rent,4863,657143,sold,202403
1220,rent,4791,387466,sold,202401
1221,sale,1839,782064,sold,202401
1222,rent,2493,288448,available,202401
1223,sale,4731,332392,available,202404
1224,rent,4563,558076,available,202403
1225,sale,778,794563,sold,202403
1226,rent,4882,748459,sold,202404
1227,sale,1556,812395,available,202403
1228,rent,3211,838924,available,202404
1229,sale,4866,193111,sold,202401
1230,sale,4479,596488,available,202404
1231,sale,880,424641,available,202402
1232,rent,4282,609873,sold,202404
1233,sale,2278,812294,sold,202401
1234,rent,2536,801158,available,202404
1235,rent,1163,187807,sold,202402
1236,rent,2679,776720,sold,202401
1237,rent,3427,688992,sold,202404
1238,rent,1862,545692,available,202402
1239,rent,3603,144254,sold,202403
1240,sale,3906,583383,available,202403
1241,sale,1071,704945,available,202403
1242,sale,2605,691785,available,202403
1243,sale,4933,644695,sold,202401
1244,sale,910,969089,available,202404
1245,rent,4770,526469,available,202401
1246,rent,2604,716813,available,202403
1247,rent,3305,875103,sold,202403
1248,rent,4851,377968,sold,202403
1249,sale,4275,987400,available,202403
1250,sale,1567,199035,sold,202401
1251,sale,1069,756500,sold,202402
1252,sale,3292,424484,sold,202404
1253,rent,4886,568633,available,202404
1254,sale,3913,819613,sold,202404
1255,rent,2951,254855,available,202404
1256,rent,2467,100506,available,202404
1257,sale,1920,585504,available,202403
1258,rent,3881,347735,sold,202402
1259,sale,1522,781036,sold,202404
1260,sale,721,284469,available,202403
1261,rent,2567,64531,sold,202404
1262,rent,1410,676700,sold,202403
1263,rent,4540,441778,available,202404
1264,rent,3441,699991,available,202401
1265,rent,4982,641611,sold,202402
1266,sale,2616,565423,sold,202403
1267,rent,549,287096,available,202402
1268,sale,4925,270560,sold,202402
1269,sale,1562,882021,sold,202402
1270,rent,3112,191368,available,202401
1271,sale,1248,451292,available,202402
1272,rent,2606,778232,available,202404
1273,rent,4796,303138,available,202403
1274,rent,1593,256927,sold,202404
1275,rent,2543,570572,sold,202401
1276,sale,1131,900778,sold,202404
1277,sale,3026,91462,available,202404
1278,sale,3741,738108,available,202402
1279,sale,3215,523699,sold,202402
1280,sale,3400,216704,sold,202404
1281,rent,4228,356346,available,202404
1282,rent,771,522967,sold,202402
1283,sale,2360,552194,available,202401
1284,sale,1372,191693,sold,202401
1285,rent,3472,170889,sold,202403
1286,rent,3152,381292,sold,202401
1287,sale,3679,98661,sold,202402
1288,sale,4003,545253,available,202402
1289,sale,973,166051,available,202401
1290,rent,3727,72231,available,202402
1291,sale,4593,982833,available,202401
1292,sale,3387,131236,available,202403
1293,sale,1109,505545,sold,202403
1294,rent,506,783638,sold,202403
1295,rent,1906,714917,sold,202403
1296,rent,4424,761004,available,202401
1297,rent,862,173005,available,202402
1298,rent,2834,845366,sold,202401
1299,rent,4804,987760,sold,202403
1300,rent,4916,710791,sold,202401
1301,sale,3263,862797,available,202404
1302,rent,3089,535511,available,202404
1303,sale,2459,314010,sold,202403
1304,sale,2479,803055,sold,202402
1305,rent,1518,235262,sold,202404
1306,rent,2435,70510,sold,202404
1307,sale,1090,52406,available,202402
1308,rent,2059,95119,available,202404
1309,sale,1764,812361,sold,202404
1310,rent,3512,835548,available,202404
1311,rent,1023,483928,available,202401
1312,rent,2316,94176,available,202403
1313,rent,3900,503357,available,202402
1314,sale,1028,724588,sold,202403
1315,rent,2724,426373,available,202404
1316,sale,1284,542847,sold,202401
1317,sale,2178,886044,available,202404
1318,rent,3792,862654,sold,202404
1319,sale,930,705916,sold,202401
1320,rent,3238,417885,available,202403
1321,sale,3261,943244,sold,202403
1322,sale,1101,783024,sold,202403
1323,rent,2033,868952,sold,202402
1324,sale,4576,543118,available,202402
1325,rent,4164,591552,sold,202402
1326,sale,2060,434927,sold,202404
1327,sale,817,982934,sold,202403
1328,rent,3459,168621,available,202402
1329,rent,3265,618553,available,202401
1330,rent,3720,446068,available,202404
1331,rent,4565,81979,sold,202401
1332,rent,4356,368673,sold,202401
1333,rent,4860,896277,available,202402
1334,sale,3910,226185,sold,202401
1335,rent,1909,504039,sold,202404
1336,rent,1373,405334,sold,202404
1337,sale,4387,851106,available,202403
1338,rent,1004,875089,available,202402
1339,rent,2285,330886,sold,202402
1340,sale,4171,726942,available,202401
1341,rent,3349,58879,available,202402
1342,sale,4891,102566,available,202404
1343,sale,3944,972565,sold,202402
1344,rent,4864,485353,available,202404
1345,rent,1388,978990,sold,202402
1346,sale,2276,408956,sold,202402
1347,rent,1086,209663,sold,202402
1348,sale,974,280151,available,202403
1349,rent,2539,682846,available,202404
1350,rent,3414,487468,available,202403
1351,rent,1138,111195,sold,202404
1352,sale,1203,870862,sold,202404
1353,rent,1200,560816,sold,202404
1354,rent,2655,587357,sold,202404
1355,rent,745,337149,sold,202403
1356,rent,2635,176804,available,202404
1357,sale,3932,468374,sold,202402
1358,sale,2693,735077,available,202403
1359,sale,3495,892241,available,202401
1360,sale,1342,323632,available,202401
